page,contenu,tome,ID,cID
93,Recevra les ordres de la compagnie de l'Assienté.,2,P4410,C15683
105,Auteur d'une pompe de nouvelle invention en usage à Brest et à Toulon.,5,P4410,C15673
105,La pompe Godefroy est en essai sur le Chameau.,5,P4410,C15679
105,"Elle est adoptée, tous les vaisseaux du Roi en seront Pourvus.",5,P4410,C15675
105,Faire fondre à Rochefort des tuyaux de cuivre pour les pompes Godefroy.,5,P4410,C15677
105,Il se rendra à Brest et à Rochefort pour surveiller le travail.,5,P4410,C15678
124,Envoie des chaudières à Cayenne aux sieurs de Charonville et Meunier.,6,P4410,C15676
125,Le Conseil n’a pas reçu les procès-verbaux des commandants établissant la supériorité des pompes Godefroy sur les anciennes.,6,P4410,C15680
125,"L’intendant de Brest, M. Robert, écrit que les pompes Godefroy sont d’un bon service, et en demande un certain nombre pour son port.",6,P4410,C15681
125,"L’intendant de Brest, M. Robert, écrit que les pompes Godefroy sont d’un bon service, et en demande un certain nombre pour son port.",6,P4410,C15682
125,12 pompes de son invention ont été perdues dans le naufrage de la Pie. Pompes existant dans les magasins de Rochefort.,6,P4410,C15672
149,"Capitaine de vaisseau en 1654. Mort à La Rochelle en février 1675. C'était, d'après Colbert, un officier expérimenté. Parti du Havre le 26 juin 1673 pour Rochefort. Rentrera dans la Charente pour caréner ses vaisseaux.",1,P4432,C15728
149,Va prendre la mer. Escortera la flotte des gabelles jusqu'au Havre.,1,P4432,C15731
149,De retour sur rade.,1,P4432,C15730
149,Colbert le croit sur le point d'arriver au Havre avec les vaisseaux qu'il escorte.,1,P4432,C15729
151,Colbert examinera les plans des vaisseaux qu'il a fournis.,1,P4660,C16113
151,Greffier du présidial de Saintes.,1,P4660,C16117
77,Munitionnaire.,3,P4660,C16118
77,Contre-maître charpentier.,3,P4660,C16114
77,Munitionnaire.,3,P4660,C16119
124,Fournisseur de la Marine.,4,P4660,C16115
124,Fournisseur de la Marine.,4,P4660,C16116
110,Munitionnaire.,5,P4660,C16120
261,Des hôpitaux maritimes seront établis dans les principaux arsenaux.,1,A155,C17076
260,de Rochefort : on s'en plaint.,1,A155,C17083
260,Hôpital militaire d'Oléron supprimé.,1,A155,C17077
260,Le Roi défend d'employer des soldats comme infirmiers dans les hôpitaux.,1,A155,C17080
261,La supérieure des Filles de la charité de l'hôpital de Rochefort demande qu'on augmente le nombre des filles de 4 ou 5.,1,A155,C17078
261,Le Roi décide qu'il y aura 20 Filles de la Charité à l'hôpital de Rochefort.,1,A155,C17079
261,Réclamation des sœurs de l'hôpital.,1,A155,C17081
261,Bégon propose d'achever le pavillon de l'hôpital.,1,A155,C17075
261,Réduction des dépenses de l'hôpital.,1,A155,C17082
222,Presser la construction de ce vaisseau.,1,B298,C17831
223,Vaisseau. Part du Havre pour aller aux îles d'Amérique.,1,B304,C17851
223,Attendu à Rochefort.,1,B304,C17848
223,Le presser de partir.,1,B304,C17850
223,Commandé par le chevalier de Chamillart.,1,B304,C17849
224,Bateau bon à être vendu.,1,B316,C17886
224,Vendu 1200 Livres.,1,B316,C17887
229,Presser la construction de ce vaisseau.,1,B319,C17892
229,Dix écus donnés à chaque matelot de la chaloupe de l'Ecueil.,1,B320,C17894
229,Dix écus donnés à chaque matelot de la chaloupe de l'Ecueil.,1,B320,C17895
229,Pinasse. Lui mettre 100 hommes d'équipage et réduire la dépense de 40 000 livre proposée pour son armement.,1,B321,C17898
229,On recevra dans huit jours l'argent nécessaire pour son voyage.,1,B321,C17896
229,Partira en septembre 1673.,1,B321,C17897
237,Louis XIV donne ce nom à une des frégates construites sur le gabarit du Trompeur.,1,B342,C18039
237,Vaisseau. Presser sa construction.,1,B346,C18047
237,Vaisseau. Presser sa construction.,1,B346,C18048
237,Le faire sortir le plus tôt possible.,1,B346,C18044
237,Le faire sortir le plus tôt possible.,1,B346,C18045
237,Le faire sortir le plus tôt possible.,1,B346,C18046
232,Vient d'arriver à Rochefort.,1,B368,C18202
232,La désarmer.,1,B368,C18201
234,Frégate. Part du Havre pour aller aux îles d'Amérique.,1,B365,C18196
234,Attendue à Rochefort.,1,B365,C18192
234,Colbert s'étonne que cette frégate soit encore sur rade.,1,B365,C18194
234,Colbert s'étonne que cette frégate soit encore sur rade.,1,B365,C18195
234,Brûlot. Part pour Brest.,1,B365,C18193
163,"Capitaine de cavalerie, puis mestre de camp en 1661, lieutenant général de l'Amérique de 1670 à 1675, puis gouverneur de Thionville. Après avoir pris puis perdu Trinquemalé, dans l'île de Ceylan, La Haye, en septembre 1672 s'était emparé de San-Thomé sur la cote de Coromandel. L'Eléphant lui portera 60 000 livres.",1,P5177,C18262
243,Flûte. La faire mettre en ponton.,1,B388,C18346
246,Vient d'arriver à Rochefort.,1,B393,C18612
246,La désarmer.,1,B393,C18611
158,"Consul de France à Terceire. Lui payer 5367 livres pour le compte Montortier, et 655 livres pour le compte du sieur de Boisneau.",1,P5247,C18664
161,"Capitaine d'une frégate légère en 1666, capitaine de vaisseau en 1671, mort à La Clocheterie, commune de Plassay le 24 août 1696. Il avait d'abord été au servie de la compagnie des Indes et servit à Madagascar. En 1675 et 1676, ayant été envoyé aux îles de l'Amérique, il fit, au mépris des ordonnances le commerce du sucre et de l'indigo. A son retour, il fut emprisonné à La Rochelle. Protestant, il se convertit et eut une pension de 1000 livres. En 1672, il commandait le Saint-Paul dans l'escadre d'Estrées. A ramené à Rochefort l'équipage du Faucon. Escortera les bateaux marchands qui sortent de la rivière de Bordeaux. ",1,P5357,C18862
161,"Capitaine d'une frégate légère en 1666, capitaine de vaisseau en 1671, mort à La Clocheterie, commune de Plassay le 24 août 1696. Il avait d'abord été au servie de la compagnie des Indes et servit à Madagascar. En 1675 et 1676, ayant été envoyé aux îles de l'Amérique, il fit, au mépris des ordonnances le commerce du sucre et de l'indigo. A son retour, il fut emprisonné à La Rochelle. Protestant, il se convertit et eut une pension de 1000 livres. En 1672, il commandait le Saint-Paul dans l'escadre d'Estrées. A ramené à Rochefort l'équipage du Faucon. Escortera les bateaux marchands qui sortent de la rivière de Bordeaux. ",1,P5357,C18863
170,Son affaire va être terminée.,1,P5868,C19936
172,Directeur de la Compagnie du Levant et de la manufacture du Nivernais. Il exploitait aussi les mines du Dauphiné et inspectait les fonderies de Bourgogne. Travaille à Paris à l'état des forunitures du port.,1,P5966,C20168
225,Vaisseau. Vient d'arriver à Rochefort.,1,B406,C20380
225,Le désarmer.,1,B406,C20379
225,25000 livres sont affectées à son désarmement. Le radouber.,1,B406,C20378
226,Vaisseau.,1,B411,C20394
228,Flûte actuellement dans la rivière de Lisbonne.,1,B425,C20427
228,Sera escortée par le sieur d'Amblymont.,1,B425,C20428
228,"Va arriver en rade escorté par la Vigilante, commandé par Gabaret.",1,B425,C20429
232,Vaisseau. Commandé par M. de Montortier. S'est perdu à Fayal.,1,B431,C20452
232,Le vaisseau du sieur de La Clocheterie ira à Fayal pour rapatrier le commandant et l'équipage du Faucon.,1,B431,C20450
232,Colbert pense que 20 000 livres seront suffisantes pour payer l'équipage.,1,B431,C20442
232,Colbert pense que 20 000 livres seront suffisantes pour payer l'équipage.,1,B431,C20443
232,"En croisière le long des côtes, contre les corsaires.",1,B431,C20444
232,Le radouber.,1,B431,C20446
232,On attend son retour des îles. Son équipage doit être malade.,1,B431,C20451
232,Le radouber.,1,B431,C20447
232,Le radouber.,1,B431,C20448
232,Le radouber.,1,B431,C20449
232,Le désarmer.,1,B431,C20445
233,Vaisseau. Fait partie de l'escadre de Détroit. Lui envoyer 3 mois de vivres.,1,B436,C20464
233,Lancé sans accident.,1,B436,C20463
233,Arrivé à Brest. A apporté la nouvelle de la prise de Carthagène.,1,B436,C20462
236,Louis XIV donne le nom de Hasardeux à une des frégates construites sur le gabarit du Trompeur.,1,B447,C20502
236,Louis XIV donne le nom de Hasardeux à une des frégates construites sur le gabarit du Trompeur.,1,B447,C20503
236,Louis XIV donne le nom de Hasardeux à une des frégates construites sur le gabarit du Trompeur.,1,B447,C20504
236,Composition de son état-major.,1,B447,C20500
236,Composition de son état-major.,1,B447,C20501
238,"Ce vaisseau fit naufrage à Lisbonne, en revenant des Indes orientales.",1,B451,C20507
238,Payer ce qui est dû à l'équipage.,1,B451,C20508
238,Vaisseau. Il est de retour. Lui fournir des vivres pour qu'il puisse repartir.,1,B453,C20510
238,Vaisseau. Il est de retour. Lui fournir des vivres pour qu'il puisse repartir.,1,B453,C20511
243,Vaisseau.,1,B482,C20574
243,Revient des Indes.,1,B482,C20573
244,Doit partir pour les Indes orientales.,1,B485,C20578
244,De retour dans la rivière de Lisbonne.,1,B485,C20577
244,"N'a pas été escorté par le vaisseau le Vigilant, commandé par Gabaret d'Angoulins.",1,B485,C20580
244,Sera escorté par le sieur d'Amblymont.,1,B485,C20581
244,Va arriver en rade escorté par le Vigilant.,1,B485,C20582
244,Le doubler avant de l'envoyer aux Indes.,1,B485,C20579
245,Vaisseau.,1,B489,C20594
246,Travaille activement à son radoub.,1,B496,C20606
247,"Qui était monté par le capitaine La Borde, et qui a été brulé dans le premier combat qui s'est donné en 1673 avec les Hollandais. Servira de modèle pour construire deux vaisseaux de 30 pièces.",1,B502,C20626
248,Vaisseau commandé par Gabaret d'Angoulins.,1,B507,C20641
248,Va arriver en rade escortant le Saint-Cosme et le Cygne Blanc.,1,B507,C20640
238,"Vaisseau. Parti de Brest, se rend aux îles. Commandé par M. d'Amblymont.",1,B511,C21142
238,Colbert s'étonne que ce vaisseau soit encore sur rade.,1,B511,C21141
178,Suivre ses avis pour la construction des bâtiments de terre.,1,P6328,C21262
179,"Commissaire de la Marine à Bordeaux, en 1671. Commissaire général en 1688. Doit prendre un soin particulier de l'enrôlement des matelots de toute la côte de Guyenne.",1,P6420,C21550
179,"Commissaire de la Marine à Bordeaux, en 1671. Commissaire général en 1688. Doit prendre un soin particulier de l'enrôlement des matelots de toute la côte de Guyenne.",1,P6420,C21551
179,"Commissaire de la Marine à Bordeaux, en 1671. Commissaire général en 1688. Doit prendre un soin particulier de l'enrôlement des matelots de toute la côte de Guyenne.",1,P6420,C21552
179,"Commissaire de la Marine à Bordeaux, en 1671. Commissaire général en 1688. Doit prendre un soin particulier de l'enrôlement des matelots de toute la côte de Guyenne.",1,P6420,C21553
179,Lui envoyer deux écrivains principaux pour l'aider.,1,P6420,C21556
179,Lui envoyer deux écrivains principaux pour l'aider.,1,P6420,C21557
179,Donne avis de l'arrivée de trois corsaires espagnols à l'entrée de la rivière de Bordeaux.,1,P6420,C21554
179,"Chargé d'instruire l'affaire du vaisseau la Sagesse, de Bordeaux. Le propriétaire, Sage, se plaint du sieur de La Brouste, capitaine de brûlot.",1,P6420,C21549
180,Annonce que l'écrivain du vaisseau l'Enflammé a déserté aux îles de l'Amérique. Il était de La Rochelle.,1,P6420,C21547
180,Annonce que l'écrivain du vaisseau l'Enflammé a déserté aux îles de l'Amérique. Il était de La Rochelle.,1,P6420,C21548
180,Fera payer la demi-solde de 20 livres par mois aux pilotes des galères Martiale et Emeraude pendant l'hiver.,1,P6420,C21555
180,Signale des corsaires ennemis à l'entrée de la Gironde.,1,P6420,C21560
180,Sa responsabilité dans l'affaire Castain.,1,P6420,C21558
180,Sa responsabilité dans l'affaire Castain.,1,P6420,C21559
182,A touché 60 000 livres d'avance. Lui prendre des bois pour cette somme. (Les bois de Mademoiselle de Montpensier se trouvaient dans la principauté de Dombes).,1,P6591,C22039
186,Commissaire général de la Marine en 1692. Chargé d'enrôler les matelots.,1,P6906,C22941
186,Ira visiter la manufacture de canons de Landouilette à Planchemusnier.,1,P6906,C22946
186,Ira visiter la manufacture de canons de Landouilette à Planchemusnier.,1,P6906,C22947
186,Rentre malade à Rochefort.,1,P6906,C22948
186,Rentre malade à Rochefort.,1,P6906,C22949
186,Rentre malade à Rochefort.,1,P6906,C22950
186,Rentre malade à Rochefort.,1,P6906,C22951
186,Demande le remboursement des dépenses qu'il a faites dans la maison du Roi qu'il occupait à Rochefort.,1,P6906,C22942
186,Demande le remboursement des dépenses qu'il a faites dans la maison du Roi qu'il occupait à Rochefort.,1,P6906,C22943
186,Dresse l'état des mâts nécessaires au port de Lorient.,1,P6906,C22944
186,Dresse l'état des mâts nécessaires au port de Lorient.,1,P6906,C22945
166,"Veuve de, réclame au sujet des intérêts qu'elle paye pour la somme que son mari avait empruntée pour acheter sa charge.",5,P6906,C22952
189,"Capitaine de frégate en 1667, de vaisseau en 1689. C'est un homme fort pesant, dit Colbert dans sa lettre du 2 juillet 1676. Pas de nouvelles du vaisseau  qu'il commande.",1,P7246,C23739
190,A perdu le vaisseau le Faucon à l'île Terceire. Envoyer un bâtiment pour le rapatrier avec son équipage.,1,P7247,C23740
195,"Contrôleur à Rochefort en 1673, commissaire général en 1676, intendant aux îles en 1679, intendant de Marine à Dunkerque en 1683, mort le 8 avril 1695. Fera venir des bois du Canada, ainsi que le bateau qui y a été contsruit.",1,P7708,C25581
195,Intendant à Dunkerque.,1,P7708,C25582
195,Intendant à Dunkerque.,1,P7708,C25583
195,A le commandement des frégates la Badine et la Gaillarde destinées aux îles.,1,P7708,C25579
157,,2,P7708,N15902
157,Sa mort.,2,P7708,C25584
157,Arrivé au rades de La Rochelle sur la flotte venue de la Corogne.,2,P7708,C25580
212,,1,P9132,N18883
212,Commandant d'une compagnie de Brest.,1,P9132,C30464
212,Envoyé à Rochefort comme garde magasin.,1,P9027,C30130
212,Envoyé à Rochefort comme garde magasin.,1,P9027,C30131
212,Envoyé à Rochefort comme garde magasin.,1,P9027,C30132
212,Envoyé à Rochefort comme garde magasin.,1,P9027,C30133
213,"De Louvigny, Enseigne de vaisseau, veut se marier avec la veuve d'un notaire, s'il se marie sans la permission du Roi, il sera cassé, le laisser aux arrêts.",5,P9027,C30126
213,"Expédié à Calais, il promet de ne pas se marier sans la permission du Conseil.",5,P9027,C30134
213,"Lettre du sieur Silly de Louvigny, doyen d'Abbeville, au sujet de son frère.",5,P9027,C30136
213,"Enseigne de la compagnie de Le Meyrat, remplacé par le sieur de Bourges.",5,P9027,C30129
213,"Demande à épouser la demoiselle Ferrand,M. de La Galissonnière s'est opposé à ce mariage.",5,P9027,C30127
213,Son mariage avec la veuve Ferrand est autorisé.,5,P9027,C30137
213,Le Conseil lui accorde la permission de retourner de Calais à Rochefort.,5,P9027,C30135
214,"Doyen de la cathédrale d'Abbeville, est intervenu auprès du Conseil pour faire autorisé le mariage de son frère.",5,P9027,C30128
213,"Intendant au Canada, de 1665 à 1672. Fait construire un vaisseau au Canada.",1,P9160,C30559
213,"Intendant au Canada, de 1665 à 1672. Fait construire un vaisseau au Canada.",1,P9160,C30560
213,"Intendant au Canada, de 1665 à 1672. Fait construire un vaisseau au Canada.",1,P9160,C30561
219,Commissaire de la Marine. Chargé d'instruire le procès des matelots déserteurs.,1,P9592,C31923
219,Doit enrôler des matelots.,1,P9592,C31924
219,Doit enrôler des matelots.,1,P9592,C31925
219,Doit enrôler des matelots.,1,P9592,C31926
96,Nommé écrivain.,1,P1533,C5417
98,En mésintelligence avec le chevalier de Noailles.,1,P867,C3630
221,,1,P2454,N5072
128,"Lieutenant de Marine à Rochefot. Accusé par le juge de LA Tremblade, il l'accuse à son tour.",1,P3163,C11078
50,Commande le vaisseau l'Apollon.,3,P3163,C11077
138,Associé de Garnier dans un marché désavantageux pour le Roi.,1,P3730,C13302
104,Ecrivain sur le Paon. Réclame ses appointements.,4,P3730,C13303
