page,tome,ID,cID
335,7,A29,C1912
335,7,A29,C1922
335,7,A29,C1925
91,1,P274,C2102
96,1,P618,C2952
96,1,P618,C2969
96,1,P618,C2950
20,4,P618,C2944
20,4,P618,C2951
20,4,P618,C2948
20,4,P618,C2973
20,4,P618,C2954
20,4,P618,C2966
20,4,P618,C2964
20,4,P618,C2955
20,4,P618,C2962
20,4,P618,C2960
20,4,P618,C2965
20,4,P618,C2967
20,4,P618,C2956
21,4,P618,C2957
21,4,P618,C2959
21,4,P618,C2947
21,4,P618,C2946
21,4,P618,C2970
21,4,P618,C2958
21,4,P618,C2961
21,4,P618,C2971
21,4,P618,C2949
21,4,P618,C2963
21,4,P618,C2972
21,4,P618,C2968
21,4,P618,C2953
21,4,P618,C2945
96,1,P637,N1413
96,1,P637,N1414
96,1,P640,N1418
97,1,P759,N1622
97,1,P804,C3397
97,1,P804,C3398
97,1,P804,C3399
97,1,P804,C3400
97,1,P804,C3401
98,1,P913,N1936
98,1,P913,N1937
98,1,P913,C3729
98,1,P913,C3730
98,1,P913,C3731
98,1,P913,C3732
99,1,P917,C3743
99,1,P1040,N2130
99,1,P1040,C3983
99,1,P1040,C3984
99,1,P1040,C3985
99,1,P1040,C3986
99,1,P1040,C3982
100,1,P1102,C4165
101,1,P1243,C4504
101,1,P1243,C4502
21,3,P1243,C4503
102,1,P1295,N2640
102,1,P1345,C4716
103,1,P1461,C5048
103,1,P1461,C5049
103,1,P1461,C5050
104,1,P1461,C5053
104,1,P1461,C5054
104,1,P1461,C5051
104,1,P1461,C5052
26,2,P1461,C5044
26,2,P1461,C5059
26,2,P1461,C5071
26,2,P1461,C5038
26,2,P1461,C5039
26,2,P1461,C5070
26,2,P1461,C5068
26,2,P1461,C5060
26,2,P1461,C5030
26,2,P1461,C5031
26,2,P1461,C5058
26,2,P1461,C5026
27,2,P1461,C5045
23,3,P1461,C5043
23,3,P1461,C5069
23,3,P1461,C5029
24,3,P1461,C5062
23,3,P1461,C5028
24,3,P1461,C5022
24,3,P1461,C5023
24,3,P1461,C5033
24,3,P1461,C5061
24,3,P1461,C5025
24,3,P1461,C5024
43,4,P1461,C5047
43,4,P1461,C5034
43,4,P1461,C5063
35,5,P1461,C5064
35,5,P1461,C5042
35,5,P1461,C5027
35,5,P1461,C5057
35,5,P1461,C5032
35,5,P1461,C5055
35,5,P1461,C5065
35,5,P1461,C5041
35,5,P1461,C5056
40,6,P1461,C5040
41,6,P1461,C5035
41,6,P1461,C5036
41,6,P1461,C5037
41,6,P1461,C5066
41,6,P1461,C5067
41,6,P1461,C5021
41,6,P1461,C5046
104,1,P1474,C5097
105,1,P1668,C5748
105,1,P1668,C5749
106,1,P1732,C5882
108,1,P1881,C6487
108,1,P1881,C6488
108,1,P1881,C6489
108,1,P1925,C6569
108,1,P1925,C6568
109,1,P1927,C6583
254,1,A61,C6608
112,1,P2044,C6847
112,1,P2044,C6848
31,3,P2044,C6859
55,6,P2044,C6861
55,6,P2044,C6845
55,6,P2044,C6846
55,6,P2044,C6862
55,6,P2044,C6850
55,6,P2044,C6852
55,6,P2044,C6851
55,6,P2044,C6863
55,6,P2044,C6849
55,6,P2044,C6857
55,6,P2044,C6864
65,7,P2044,C6855
65,7,P2044,C6844
65,7,P2044,C6856
65,7,P2044,C6860
46,7,P2044,C6853
46,8,P2044,C6858
46,8,P2044,C6854
113,1,P2238,C7261
113,1,P2262,N4527
115,1,P2319,C8605
115,1,P2319,C8604
116,1,P2418,C8839
116,1,P2418,C8840
116,1,P2418,C8841
116,1,P2418,C8842
116,1,P2429,C8863
116,1,P2461,N5087
117,1,P2481,C8953
117,1,P2514,C9095
117,1,P2514,C9096
117,1,P2520,N5201
117,1,P2527,C9122
120,1,P2570,C9235
126,1,P2608,C9369
126,1,P2608,C9370
120,1,P2751,C9788
120,1,P2751,C9786
120,1,P2751,C9787
121,1,P2839,C10086
121,1,P2873,C10136
122,1,P2879,C10148
73,4,P2879,C10147
64,5,P2879,C10159
74,6,P2879,C10160
74,6,P2879,C10158
74,6,P2879,C10145
74,6,P2879,C10146
74,6,P2879,C10156
74,6,P2879,C10144
74,6,P2879,C10157
75,6,P2879,C10153
87,7,P2879,C10149
87,7,P2879,C10150
62,7,P2879,C10154
87,7,P2879,C10151
87,7,P2879,C10155
64,9,P2879,C10152
122,1,P2929,C10312
122,1,P2929,C10313
124,1,P2992,C10492
46,3,P2992,C10497
46,3,P2992,C10501
46,3,P2992,C10500
78,4,P2992,C10496
78,4,P2992,C10493
78,4,P2992,C10491
78,4,P2992,C10499
79,6,P2992,C10502
90,7,P2992,C10495
90,7,P2992,C10494
66,9,P2992,C10498
127,1,P3113,C10876
127,1,P3113,C10872
127,1,P3113,C10878
127,1,P3113,C10875
127,1,P3113,C10874
127,1,P3113,C10873
127,1,P3113,C10877
127,1,P3115,C10883
130,1,P3248,C11393
130,1,P3248,C11397
130,1,P3248,C11406
66,2,P3248,C11398
51,3,P3248,C11404
51,3,P3248,C11405
51,3,P3248,C11399
86,4,P3248,C11395
86,4,P3248,C11403
86,4,P3248,C11410
86,4,P3248,C11408
86,4,P3248,C11409
86,4,P3248,C11396
86,4,P3248,C11402
79,5,P3248,C11407
79,5,P3248,C11401
79,5,P3248,C11394
92,6,P3248,C11392
104,7,P3248,C11400
104,7,P3248,C11391
131,1,P3323,C11726
132,1,P3354,C11806
132,1,P3354,C11807
132,1,P3354,C11800
72,2,P3354,C11803
72,2,P3354,C11809
73,2,P3354,C11812
54,3,P3354,C11799
54,3,P3354,C11805
54,3,P3354,C11810
54,3,P3354,C11804
54,3,P3354,C11813
54,3,P3354,C11811
54,3,P3354,C11814
54,3,P3354,C11801
82,5,P3354,C11802
106,7,P3354,C11808
132,1,P3373,N7091
132,1,P3380,N7107
132,1,P3380,C11909
132,1,P3380,C11902
132,1,P3380,C11903
132,1,P3380,C11904
132,1,P3380,C11905
132,1,P3380,C11913
132,1,P3380,C11906
132,1,P3380,C11912
133,1,P3380,C11890
73,2,P3380,C11911
73,2,P3380,C11900
73,2,P3380,C11896
73,2,P3380,C11897
73,2,P3380,C11892
73,2,P3380,C11910
74,2,P3380,C11899
74,2,P3380,C11901
74,2,P3380,C11893
74,2,P3380,C11889
74,2,P3380,C11891
74,2,P3380,C11895
74,2,P3380,C11907
74,2,P3380,C11908
74,2,P3380,C11898
74,2,P3380,C11894
134,1,P3429,C12034
221,1,P3429,C12035
134,1,P3438,C12050
76,2,P3438,C12052
96,6,P3438,C12053
96,6,P3438,C12049
96,6,P3438,C12048
108,7,P3438,C12051
136,1,P3563,C12454
136,1,P3563,C12453
136,1,P3563,C12455
136,1,P3563,C12456
136,1,P3563,C12452
137,1,P3599,C12547
89,5,P3599,C12548
137,1,P3600,C12549
137,1,P3600,C12550
137,1,P3629,N7652
137,1,P3629,N7653
137,1,P3629,C12625
137,1,P3634,C12641
258,1,A122,C13236
258,1,A122,C13232
265,2,A122,C13234
265,2,A122,C13238
265,2,A122,C13233
265,2,A122,C13237
265,2,A122,C13231
265,2,A122,C13235
258,1,A124,C13258
138,1,P3720,C13270
140,1,P3826,C13576
140,1,P3884,N8345
141,1,P3937,C14228
67,3,P3937,C14225
95,5,P3937,C14226
95,5,P3937,C14227
259,1,A135,C14295
259,1,A135,C14296
142,1,P4050,N8718
142,1,P4050,N8719
142,1,P4050,N8720
144,1,P4075,C14667
87,2,P4075,C14651
87,2,P4075,C14656
87,2,P4075,C14673
87,2,P4075,C14688
87,2,P4075,C14657
87,2,P4075,C14686
87,2,P4075,C14679
88,2,P4075,C14683
88,2,P4075,C14664
88,2,P4075,C14685
88,2,P4075,C14654
69,3,P4075,C14681
69,3,P4075,C14668
69,3,P4075,C14669
69,3,P4075,C14684
69,3,P4075,C14675
69,3,P4075,C14674
69,3,P4075,C14677
69,3,P4075,C14678
69,3,P4075,C14670
69,3,P4075,C14658
69,3,P4075,C14676
69,3,P4075,C14689
69,3,P4075,C14655
69,3,P4075,C14663
69,3,P4075,C14652
113,4,P4075,C14666
113,4,P4075,C14687
113,4,P4075,C14682
113,4,P4075,C14653
113,4,P4075,C14665
113,4,P4075,C14662
113,4,P4075,C14680
97,5,P4075,C14659
97,5,P4075,C14660
97,5,P4075,C14661
90,7,P4075,C14671
90,7,P4075,C14672
145,1,P4142,C14915
70,3,P4142,C14913
70,3,P4142,C14911
70,3,P4142,C14917
114,4,P4142,C14916
114,4,P4142,C14912
91,8,P4142,C14914
145,1,P4210,C15118
146,1,P4210,C15119
146,1,P4210,C15120
146,1,P4210,C15115
146,1,P4210,C15116
146,1,P4210,C15117
146,1,P4210,C15121
146,1,P4295,C15264
146,1,P4295,C15258
146,1,P4295,C15265
146,1,P4295,C15262
146,1,P4295,C15268
146,1,P4295,C15253
146,1,P4295,C15254
146,1,P4295,C15260
146,1,P4295,C15261
147,1,P4295,C15263
147,1,P4295,C15259
147,1,P4295,C15257
147,1,P4295,C15255
147,1,P4295,C15256
147,1,P4295,C15252
147,1,P4295,C15266
147,1,P4295,C15267
147,1,P4314,N9202
147,1,P4314,N9203
147,1,P4314,C15313
147,1,P4314,C15307
147,1,P4314,C15308
147,1,P4314,C15311
148,1,P4314,C15312
148,1,P4314,C15309
148,1,P4314,C15310
148,1,P4357,C15419
148,1,P4357,C15417
148,1,P4357,C15420
92,2,P4357,C15416
73,3,P4357,C15414
73,3,P4357,C15418
73,3,P4357,C15415
123,6,P4357,C15413
148,1,P4362,C15425
118,4,P4362,C15427
118,4,P4362,C15426
137,7,P4362,C15424
150,1,P4444,C15742
150,1,P4444,C15744
150,1,P4444,C15743
150,1,P4502,C15838
150,1,P4470,C15786
150,1,P4470,C15792
150,1,P4470,C15787
150,1,P4470,C15790
150,1,P4470,C15791
150,1,P4470,C15789
139,7,P4470,C15788
150,1,P4517,N9566
150,1,P4522,N9573
151,1,P4575,C15957
151,1,P4575,C15958
151,1,P4656,C16108
153,1,P4697,C16194
155,1,P4856,C16574
155,1,P4856,C16593
155,1,P4856,C16594
155,1,P4856,C16595
155,1,P4856,C16596
101,2,P4856,N10102
101,2,P4856,N10103
101,2,P4856,N10104
101,2,P4856,C16587
101,2,P4856,C16572
101,2,P4856,C16603
101,2,P4856,C16604
101,2,P4856,C16581
101,2,P4856,C16582
101,2,P4856,C16597
113,5,P4856,N10118
113,5,P4856,N10119
149,7,P4856,C16576
149,7,P4856,C16583
149,7,P4856,C16589
149,7,P4856,C16568
103,7,P4856,C16614
149,7,P4856,C16569
149,7,P4856,C16602
149,7,P4856,C16601
149,7,P4856,C16573
149,7,P4856,C16591
149,7,P4856,C16607
150,7,P4856,C16571
150,7,P4856,C16584
150,7,P4856,C16590
150,7,P4856,C16580
150,7,P4856,C16598
103,8,P4856,C16612
103,8,P4856,C16609
103,8,P4856,C16616
103,8,P4856,C16620
104,8,P4856,C16615
104,8,P4856,C16605
104,8,P4856,C16606
104,8,P4856,C16617
104,8,P4856,C16611
104,8,P4856,C16618
104,8,P4856,C16619
104,8,P4856,C16608
104,8,P4856,C16610
104,8,P4856,C16613
110,9,P4856,C16566
110,9,P4856,C16579
110,9,P4856,C16577
110,9,P4856,C16585
110,9,P4856,C16588
110,9,P4856,C16567
110,9,P4856,C16575
110,9,P4856,C16599
110,9,P4856,C16600
111,9,P4856,C16570
111,9,P4856,C16586
111,9,P4856,C16578
111,9,P4856,C16592
261,1,A154,C16784
261,1,A154,C16791
261,1,A154,C16783
261,1,A154,C16769
261,1,A154,C16770
261,1,A154,C16799
261,1,A154,C16800
261,1,A154,C16798
273,2,A154,C16785
273,2,A154,C16782
206,3,A154,C16771
206,3,A154,C16768
206,3,A154,C16780
206,3,A154,C16795
206,3,A154,C16781
206,3,A154,C16778
305,4,A154,C16779
305,4,A154,C16767
305,4,A154,C16797
305,4,A154,C16786
305,4,A154,C16792
305,4,A154,C16793
305,4,A154,C16772
305,4,A154,C16788
306,4,A154,C16787
306,4,A154,C16794
306,4,A154,C16774
306,4,A154,C16790
306,4,A154,C16796
306,4,A154,C16776
306,4,A154,C16773
306,4,A154,C16775
306,4,A154,C16789
306,4,A154,C16777
156,1,P4997,C17418
156,1,P4997,C17419
156,1,P5015,N10578
156,1,P5015,C17472
82,3,P5015,C17473
156,1,P5025,C17526
156,1,P5025,C17527
156,1,P5025,C17531
156,1,P5025,C17523
156,1,P5025,C17532
156,1,P5025,C17521
156,1,P5025,C17522
103,2,P5025,C17529
104,2,P5025,C17530
104,2,P5025,C17533
104,2,P5025,C17528
104,2,P5025,C17524
104,2,P5025,C17525
157,1,P5077,C17640
106,2,P5077,C17638
132,4,P5077,C17639
222,1,B300,C17832
222,1,B300,N10793
222,1,B300,C17833
222,1,B300,C17834
222,1,B301,N10795
223,1,B306,C17857
223,1,B306,C17853
223,1,B306,C17854
223,1,B306,C17855
223,1,B306,C17856
224,1,B313,C17878
224,1,B318,C17891
229,1,B323,C17909
229,1,B323,C17910
229,1,B323,C17911
230,1,B328,C17939
230,1,B328,C17932
230,1,B328,C17935
230,1,B328,C17936
230,1,B328,C17933
230,1,B328,C17931
230,1,B328,C17934
231,1,B328,C17938
231,1,B328,C17937
231,1,B329,C17940
231,1,B330,N10882
231,1,B336,C18006
231,1,B336,C18007
231,1,B336,C18008
231,1,B336,C18005
231,1,B336,C18004
236,1,B338,N10918
236,1,B338,N10919
236,1,B338,N10920
237,1,B349,C18061
237,1,B349,C18060
237,1,B341,N10936
237,1,B341,N10937
237,1,B341,C18036
237,1,B341,C18037
237,1,B341,C18038
237,1,B341,C18035
237,1,B343,C18040
237,1,B343,C18041
241,1,B347,C18054
241,1,B347,C18055
241,1,B347,C18051
241,1,B347,C18049
241,1,B347,C18050
241,1,B347,C18056
241,1,B347,C18052
241,1,B347,C18053
226,1,B353,C18073
226,1,B353,C18071
226,1,B353,C18074
226,1,B353,C18077
226,1,B353,C18075
226,1,B353,C18076
226,1,B353,C18072
226,1,B355,C18112
226,1,B355,C18113
226,1,B355,C18114
240,1,B379,C18290
240,1,B379,C18289
246,1,B394,N11238
246,1,B394,C18613
246,1,B394,C18614
246,1,B394,C18615
246,1,B394,C18616
248,1,B404,C18635
158,1,P5273,C18709
158,1,P5273,C18708
158,1,P5273,C18712
158,1,P5273,C18710
158,1,P5273,C18711
159,1,P5293,N11360
159,1,P5293,N11361
107,2,P5293,N11356
107,2,P5293,C18753
107,2,P5293,C18752
107,2,P5293,C18749
107,2,P5293,C18750
107,2,P5293,C18751
159,1,P5317,C18802
162,1,P5474,C19210
162,1,P5474,C19202
162,1,P5474,C19184
162,1,P5474,C19206
162,1,P5474,C19207
162,1,P5474,C19209
162,1,P5474,C19211
162,1,P5474,C19190
162,1,P5474,C19200
162,1,P5474,C19198
162,1,P5474,C19196
162,1,P5474,C19208
162,1,P5474,C19204
162,1,P5474,C19187
152,6,P5474,C19186
152,6,P5474,C19194
152,6,P5474,C19192
152,6,P5474,C19193
152,6,P5474,C19188
121,9,P5474,C19199
121,9,P5474,C19201
121,9,P5474,C19195
121,9,P5474,C19185
121,9,P5474,C19191
121,9,P5474,C19189
121,9,P5474,C19183
122,9,P5474,C19197
122,9,P5474,C19205
122,9,P5474,C19203
165,1,P5626,C19503
166,1,P5682,C19575
166,1,P5682,C19577
166,1,P5682,C19576
166,1,P5682,C19574
168,1,P5742,C19722
168,1,P5742,C19723
169,1,P5777,N12098
169,1,P5792,C19789
171,1,P5887,N12254
171,1,P5887,C19966
171,1,P5887,C19965
171,1,P5887,C19967
171,1,P5913,C20016
173,1,P6049,C20327
173,1,P6056,C20338
225,1,B408,C20381
225,1,B408,C20382
226,1,B412,C20395
226,1,B412,C20396
226,1,B414,C20397
227,1,B415,C20398
227,1,B415,C20399
232,1,B430,C20437
232,1,B430,C20438
232,1,B430,C20441
232,1,B430,C20439
232,1,B430,C20440
233,1,B435,N12617
233,1,B435,N12618
233,1,B435,N12619
233,1,B435,C20461
233,1,B438,C20470
233,1,B438,C20469
233,1,B438,C20468
233,1,B438,C20467
234,1,B440,C20476
234,1,B441,C20479
234,1,B441,C20480
234,1,B441,C20477
234,1,B441,C20478
234,1,B442,C20484
234,1,B442,C20481
234,1,B442,C20482
234,1,B442,C20483
236,1,B448,N12650
236,1,B448,C20505
240,1,B460,C20519
240,1,B460,C20520
240,1,B460,C20521
240,1,B460,C20522
241,1,B467,N12681
241,1,B467,N12682
241,1,B467,C20542
241,1,B467,C20540
241,1,B467,C20538
241,1,B467,C20541
241,1,B467,C20539
242,1,B469,N12685
242,1,B469,N12686
242,1,B469,N12687
242,1,B469,N12688
242,1,B472,C20551
242,1,B472,C20552
242,1,B472,C20553
242,1,B472,C20550
242,1,B472,C20556
242,1,B472,C20557
242,1,B472,C20554
242,1,B472,C20555
242,1,B472,C20558
244,1,B484,C20576
245,1,B498,C20611
245,1,B498,C20607
245,1,B498,C20608
245,1,B498,C20609
245,1,B498,C20610
245,1,B498,C20612
247,1,B500,N12755
247,1,B500,C20622
247,1,B500,C20620
247,1,B500,C20621
247,1,B500,C20619
247,1,B501,C20624
247,1,B501,C20625
247,1,B501,C20623
248,1,B504,C20634
248,1,B504,C20632
248,1,B504,C20633
248,1,B505,N12768
175,1,P6186,C20905
132,8,P6186,C20904
136,8,P6186,N12977
136,8,P6186,C20907
136,8,P6186,C20903
136,9,P6186,C20906
176,1,P6266,C21114
176,1,P6266,C21096
176,1,P6266,C21107
103,3,P6266,C21115
158,4,P6266,C21105
158,4,P6266,C21119
158,4,P6266,C21120
158,4,P6266,C21097
158,4,P6266,C21104
158,4,P6266,C21106
151,5,P6266,C21103
151,5,P6266,C21109
151,5,P6266,C21110
151,5,P6266,C21111
151,5,P6266,C21108
151,5,P6266,C21117
151,5,P6266,C21118
168,6,P6266,C21102
168,6,P6266,C21113
169,6,P6266,C21116
169,6,P6266,C21098
169,6,P6266,C21100
169,6,P6266,C21101
169,6,P6266,C21099
169,6,P6266,C21112
135,8,P6266,C21121
134,8,P6266,C21122
134,8,P6266,C21123
139,9,P6266,N13124
177,1,P6305,C21184
178,1,P6330,C21264
178,1,P6337,N13264
178,1,P6366,C21307
178,1,P6369,C21310
178,1,P6369,C21309
184,1,P6819,C22630
112,3,P6819,C22626
112,3,P6819,C22627
112,3,P6819,C22642
175,4,P6819,C22639
175,4,P6819,C22638
163,5,P6819,C22635
163,5,P6819,C22636
163,5,P6819,C22633
164,5,P6819,C22646
164,5,P6819,C22647
164,5,P6819,C22631
164,5,P6819,C22632
164,5,P6819,C22640
164,5,P6819,C22643
182,6,P6819,C22637
183,6,P6819,C22624
183,6,P6819,C22634
183,6,P6819,C22625
183,6,P6819,C22644
183,6,P6819,C22645
183,6,P6819,C22648
147,8,P6819,C22628
152,9,P6819,C22629
152,9,P6819,C22641
185,1,P6863,C22734
185,1,P6863,C22785
185,1,P6863,C22786
185,1,P6863,C22787
185,1,P6863,C22779
185,1,P6863,C22780
185,1,P6863,C22771
185,1,P6863,C22772
141,2,P6863,C22736
141,2,P6863,C22784
141,2,P6863,C22759
141,2,P6863,C22748
141,2,P6863,C22778
142,2,P6863,C22739
142,2,P6863,C22752
142,2,P6863,C22791
142,2,P6863,C22754
142,2,P6863,C22745
142,2,P6863,C22743
142,2,P6863,C22757
142,2,P6863,C22773
142,2,P6863,C22744
142,2,P6863,C22725
142,2,P6863,C22755
142,2,P6863,C22724
142,2,P6863,C22758
142,2,P6863,C22749
143,2,P6863,C22783
143,2,P6863,C22788
143,2,P6863,C22747
143,2,P6863,C22761
143,2,P6863,C22723
143,2,P6863,C22760
143,2,P6863,C22790
143,2,P6863,C22782
143,2,P6863,C22727
143,2,P6863,C22746
112,3,P6863,C22733
112,3,P6863,C22731
112,3,P6863,C22756
112,3,P6863,C22774
112,3,P6863,C22740
113,3,P6863,C22726
113,3,P6863,C22728
113,3,P6863,C22729
113,3,P6863,C22765
113,3,P6863,C22732
113,3,P6863,C22766
113,3,P6863,C22775
113,3,P6863,C22776
113,3,P6863,C22777
113,3,P6863,C22764
113,3,P6863,N14237
176,4,P6863,C22737
176,4,P6863,C22770
176,4,P6863,C22753
176,4,P6863,C22762
176,4,P6863,C22763
176,4,P6863,C22730
176,4,P6863,C22741
176,4,P6863,C22742
176,4,P6863,C22767
176,4,P6863,C22768
176,4,P6863,C22738
176,4,P6863,C22769
165,5,P6863,C22735
165,5,P6863,C22781
165,5,P6863,C22789
165,5,P6863,C22750
165,5,P6863,C22751
185,1,P6869,C22812
185,1,P6869,C22857
185,1,P6869,C22819
185,1,P6869,C22814
143,2,P6869,C22839
143,2,P6869,C22807
143,2,P6869,C22843
144,2,P6869,C22813
143,2,P6869,C22841
143,2,P6869,C22828
113,3,P6869,C22855
113,3,P6869,C22818
113,3,P6869,C22842
113,3,P6869,C22804
113,3,P6869,C22847
113,3,P6869,C22848
114,3,P6869,C22816
114,3,P6869,C22824
113,3,P6869,C22850
113,3,P6869,C22817
113,3,P6869,C22803
114,3,P6869,C22805
114,3,P6869,C22836
113,3,P6869,C22815
113,3,P6869,C22849
113,3,P6869,C22845
113,3,P6869,C22856
113,3,P6869,C22838
113,3,P6869,C22846
177,4,P6869,C22858
177,4,P6869,C22835
177,4,P6869,C22822
177,4,P6869,C22853
177,4,P6869,C22833
177,4,P6869,C22844
165,5,P6869,C22840
165,5,P6869,C22826
165,5,P6869,C22827
165,5,P6869,C22808
165,5,P6869,C22829
165,5,P6869,C22832
165,5,P6869,C22801
165,5,P6869,C22802
165,5,P6869,C22825
184,6,P6869,C22820
184,6,P6869,C22809
184,6,P6869,C22821
184,6,P6869,C22854
184,6,P6869,C22830
184,6,P6869,C22831
149,8,P6869,C22823
153,9,P6869,C22810
153,9,P6869,C22834
153,9,P6869,C22851
153,9,P6869,C22852
153,9,P6869,C22837
153,9,P6869,C22806
153,9,P6869,C22811
186,1,P6897,C22928
188,1,P7104,N14720
188,1,P7108,N14723
188,1,P7108,N14724
189,1,P7196,N14858
189,1,P7196,C23636
189,1,P7196,C23635
189,1,P7196,C23637
189,1,P7196,C23634
189,1,P7200,C23644
191,1,P7335,N15081
192,1,P7486,C24353
192,1,P7486,C24354
195,1,P7723,C25609
204,6,P7723,C25610
196,1,P7816,N16068
196,1,P7816,C25799
196,1,P7816,C25802
196,1,P7816,C25800
196,1,P7816,C25801
196,1,P7816,C25805
196,1,P7816,C25798
196,1,P7816,C25803
196,1,P7816,C25797
196,1,P7816,C25804
196,1,P7828,C25835
196,1,P7839,C25863
160,2,P7839,C25875
160,2,P7839,C25882
160,2,P7839,C25859
160,2,P7839,C25857
160,2,P7839,C25856
160,2,P7839,C25868
160,2,P7839,C25888
160,2,P7839,C25873
161,2,P7839,C25866
161,2,P7839,C25869
161,2,P7839,C25881
161,2,P7839,C25892
161,2,P7839,C25861
161,2,P7839,C25891
161,2,P7839,C25876
161,2,P7839,C25880
161,2,P7839,C25851
161,2,P7839,C25883
161,2,P7839,C25878
161,2,P7839,C25854
161,2,P7839,C25890
161,2,P7839,C25850
161,2,P7839,C25879
162,2,P7839,C25853
162,2,P7839,C25852
162,2,P7839,C25849
128,3,P7839,C25858
128,3,P7839,C25874
128,3,P7839,C25870
129,3,P7839,C25865
128,3,P7839,C25871
128,3,P7839,C25872
199,4,P7839,C25864
199,4,P7839,C25894
199,4,P7839,C25885
199,4,P7839,C25886
200,4,P7839,C25887
200,4,P7839,C25884
200,4,P7839,C25893
200,4,P7839,C25889
200,4,P7839,C25860
200,4,P7839,C25867
208,6,P7839,C25862
169,9,P7839,C25877
169,9,P7839,C25855
197,1,P7880,C26000
200,1,P8106,C26968
201,1,P8262,N17041
205,1,P8445,C27924
219,3,P8445,C27922
219,3,P8445,C28043
219,3,P8445,C28083
219,3,P8445,C27941
220,3,P8445,C28010
220,3,P8445,C27994
220,3,P8445,C27981
220,3,P8445,C27964
220,3,P8445,C28082
220,3,P8445,C28099
220,3,P8445,C28016
220,3,P8445,C28071
220,3,P8445,C27999
220,3,P8445,C27956
220,3,P8445,C28061
220,3,P8445,C28015
220,3,P8445,C27923
220,3,P8445,C27928
220,3,P8445,C27986
220,3,P8445,C28079
220,3,P8445,C28022
220,3,P8445,C27993
220,3,P8445,C27918
220,3,P8445,C27963
221,3,P8445,C28088
221,3,P8445,C28047
221,3,P8445,C28104
221,3,P8445,C27943
221,3,P8445,C28063
221,3,P8445,C28035
221,3,P8445,C28068
221,3,P8445,C27940
221,3,P8445,C28102
221,3,P8445,C27938
221,3,P8445,C28057
221,3,P8445,C27934
221,3,P8445,C27997
221,3,P8445,C27932
221,3,P8445,C28093
221,3,P8445,C27927
221,3,P8445,C28070
221,3,P8445,C28087
221,3,P8445,C28007
221,3,P8445,C28084
221,3,P8445,C27950
222,3,P8445,C27944
222,3,P8445,C28062
222,3,P8445,C27952
222,3,P8445,C27966
222,3,P8445,C28011
222,3,P8445,C28059
222,3,P8445,C28019
222,3,P8445,C28020
222,3,P8445,C27933
222,3,P8445,C27957
222,3,P8445,C28086
222,3,P8445,C27926
222,3,P8445,C28052
222,3,P8445,C27972
222,3,P8445,C27948
222,3,P8445,C28080
222,3,P8445,C27992
222,3,P8445,C27995
222,3,P8445,C27953
222,3,P8445,C28103
323,4,P8445,C27920
323,4,P8445,C27925
323,4,P8445,C28003
323,4,P8445,C28048
323,4,P8445,C27929
323,4,P8445,C27989
323,4,P8445,C28050
323,4,P8445,C28046
324,4,P8445,C28073
324,4,P8445,C28100
324,4,P8445,C28058
324,4,P8445,C27949
324,4,P8445,C28101
324,4,P8445,C28069
325,4,P8445,C27947
325,4,P8445,C27935
325,4,P8445,C27917
325,4,P8445,C28098
325,4,P8445,C28077
325,4,P8445,C27921
325,4,P8445,C27951
325,4,P8445,C28009
325,4,P8445,C27969
325,4,P8445,C27945
325,4,P8445,C28027
325,4,P8445,C27983
325,4,P8445,C28013
326,4,P8445,C27985
326,4,P8445,C27970
326,4,P8445,C27987
326,4,P8445,C28051
326,4,P8445,C28089
326,4,P8445,C28095
324,5,P8445,C27962
324,5,P8445,C28038
324,5,P8445,C28036
325,5,P8445,C28090
325,5,P8445,C27955
325,5,P8445,C28056
325,5,P8445,C28039
325,5,P8445,C27930
325,5,P8445,C27974
325,5,P8445,C28030
325,5,P8445,C27946
325,5,P8445,N17387
325,5,P8445,C28001
326,5,P8445,C28040
326,5,P8445,C28029
326,5,P8445,C28078
326,5,P8445,C27958
326,5,P8445,N17390
326,5,P8445,C28023
326,5,P8445,N17391
326,5,P8445,C27931
326,5,P8445,N17392
326,5,P8445,C27960
327,5,P8445,C28037
327,5,P8445,C27971
327,5,P8445,C28042
327,5,P8445,C27988
327,5,P8445,C28076
327,5,P8445,C28074
340,6,P8445,C28034
340,6,P8445,C27991
340,6,P8445,C28092
340,6,P8445,C27973
341,6,P8445,C28017
341,6,P8445,C28021
341,6,P8445,C27942
341,6,P8445,C27961
341,6,P8445,C28044
341,6,P8445,C28028
341,6,P8445,C28045
341,6,P8445,C28033
342,6,P8445,C28060
342,6,P8445,C27967
342,6,P8445,C27959
342,6,P8445,C28012
342,6,P8445,C28004
342,6,P8445,C28014
342,6,P8445,C28067
342,6,P8445,C27965
342,6,P8445,C28000
343,6,P8445,C28031
343,6,P8445,C28085
343,6,P8445,C28072
343,6,P8445,C28032
343,6,P8445,C28049
358,7,P8445,C27954
358,7,P8445,C28018
358,7,P8445,C27977
358,7,P8445,C28005
358,7,P8445,C28065
358,7,P8445,C27979
359,7,P8445,C27984
359,7,P8445,C28094
359,7,P8445,C28097
359,7,P8445,C28066
359,7,P8445,C28096
359,7,P8445,C28075
359,7,P8445,C27980
359,7,P8445,C28041
360,7,P8445,C28053
360,7,P8445,C28054
360,7,P8445,C28024
360,7,P8445,C28008
361,7,P8445,C28091
361,7,P8445,C27998
361,7,P8445,C27996
361,7,P8445,C27975
258,8,P8445,C28055
