page	contenu	tome	ID	cID
161	Capitaine d'une frégate légère en 1666, capitaine de vaisseau en 1671, mort à La Clocheterie, commune de Plassay le 24 août 1696. Il avait d'abord été au servie de la compagnie des Indes et servit à Madagascar. En 1675 et 1676, ayant été envoyé aux îles de l'Amérique, il fit, au mépris des ordonnances le commerce du sucre et de l'indigo. A son retour, il fut emprisonné à La Rochelle. Protestant, il se convertit et eut une pension de 1000 livres. En 1672, il commandait le Saint-Paul dans l'escadre d'Estrées. A ramené à Rochefort l'équipage du Faucon. Escortera les bateaux marchands qui sortent de la rivière de Bordeaux. 	1	P5856	C21641
170	Son affaire va être terminée.	1	P6393	C23061
172	Directeur de la Compagnie du Levant et de la manufacture du Nivernais. Il exploitait aussi les mines du Dauphiné et inspectait les fonderies de Bourgogne. Travaille à Paris à l'état des forunitures du port.	1	P6494	C23341
178	Suivre ses avis pour la construction des bâtiments de terre.	1	P6885	C25313
179	Commissaire de la Marine à Bordeaux, en 1671. Commissaire général en 1688. Doit prendre un soin particulier de l'enrôlement des matelots de toute la côte de Guyenne.	1	P6987	C25673
179	Commissaire de la Marine à Bordeaux, en 1671. Commissaire général en 1688. Doit prendre un soin particulier de l'enrôlement des matelots de toute la côte de Guyenne.	1	P6987	C25674
179	Commissaire de la Marine à Bordeaux, en 1671. Commissaire général en 1688. Doit prendre un soin particulier de l'enrôlement des matelots de toute la côte de Guyenne.	1	P6987	C25675
179	Commissaire de la Marine à Bordeaux, en 1671. Commissaire général en 1688. Doit prendre un soin particulier de l'enrôlement des matelots de toute la côte de Guyenne.	1	P6987	C25676
179	Lui envoyer deux écrivains principaux pour l'aider.	1	P6987	C25679
179	Lui envoyer deux écrivains principaux pour l'aider.	1	P6987	C25680
179	Donne avis de l'arrivée de trois corsaires espagnols à l'entrée de la rivière de Bordeaux.	1	P6987	C25677
179	Chargé d'instruire l'affaire du vaisseau la Sagesse, de Bordeaux. Le propriétaire, Sage, se plaint du sieur de La Brouste, capitaine de brûlot.	1	P6987	C25672
180	Annonce que l'écrivain du vaisseau l'Enflammé a déserté aux îles de l'Amérique. Il était de La Rochelle.	1	P6987	C25670
180	Annonce que l'écrivain du vaisseau l'Enflammé a déserté aux îles de l'Amérique. Il était de La Rochelle.	1	P6987	C25671
180	Fera payer la demi-solde de 20 livres par mois aux pilotes des galères Martiale et Emeraude pendant l'hiver.	1	P6987	C25678
180	Signale des corsaires ennemis à l'entrée de la Gironde.	1	P6987	C25683
180	Sa responsabilité dans l'affaire Castain.	1	P6987	C25681
180	Sa responsabilité dans l'affaire Castain.	1	P6987	C25682
182	A touché 60 000 livres d'avance. Lui prendre des bois pour cette somme. (Les bois de Mademoiselle de Montpensier se trouvaient dans la principauté de Dombes).	1	P7170	C26275
186	Commissaire général de la Marine en 1692. Chargé d'enrôler les matelots.	1	P7513	C27340
186	Ira visiter la manufacture de canons de Landouilette à Planchemusnier.	1	P7513	C27345
186	Ira visiter la manufacture de canons de Landouilette à Planchemusnier.	1	P7513	C27346
186	Rentre malade à Rochefort.	1	P7513	C27347
186	Rentre malade à Rochefort.	1	P7513	C27348
186	Rentre malade à Rochefort.	1	P7513	C27349
186	Rentre malade à Rochefort.	1	P7513	C27350
186	Demande le remboursement des dépenses qu'il a faites dans la maison du Roi qu'il occupait à Rochefort.	1	P7513	C27341
186	Demande le remboursement des dépenses qu'il a faites dans la maison du Roi qu'il occupait à Rochefort.	1	P7513	C27342
186	Dresse l'état des mâts nécessaires au port de Lorient.	1	P7513	C27343
186	Dresse l'état des mâts nécessaires au port de Lorient.	1	P7513	C27344
166	Veuve de, réclame au sujet des intérêts qu'elle paye pour la somme que son mari avait empruntée pour acheter sa charge.	5	P7513	C27351
189	Capitaine de frégate en 1667, de vaisseau en 1689. C'est un homme fort pesant, dit Colbert dans sa lettre du 2 juillet 1676. Pas de nouvelles du vaisseau  qu'il commande.	1	P7887	C28348
190	A perdu le vaisseau le Faucon à l'île Terceire. Envoyer un bâtiment pour le rapatrier avec son équipage.	1	P7888	C28349
195	Contrôleur à Rochefort en 1673, commissaire général en 1676, intendant aux îles en 1679, intendant de Marine à Dunkerque en 1683, mort le 8 avril 1695. Fera venir des bois du Canada, ainsi que le bateau qui y a été contsruit.	1	P8396	C30508
195	Intendant à Dunkerque.	1	P8396	C30509
195	Intendant à Dunkerque.	1	P8396	C30510
195	A le commandement des frégates la Badine et la Gaillarde destinées aux îles.	1	P8396	C30506
157		2	P8396	N19499
157	Sa mort.	2	P8396	C30511
157	Arrivé au rades de La Rochelle sur la flotte venue de la Corogne.	2	P8396	C30507
212		1	P9966	N23139
212	Commandant d'une compagnie de Brest.	1	P9966	C36368
212	Envoyé à Rochefort comme garde magasin.	1	P9848	C35966
212	Envoyé à Rochefort comme garde magasin.	1	P9848	C35967
212	Envoyé à Rochefort comme garde magasin.	1	P9848	C35968
212	Envoyé à Rochefort comme garde magasin.	1	P9848	C35969
213	De Louvigny, Enseigne de vaisseau, veut se marier avec la veuve d'un notaire, s'il se marie sans la permission du Roi, il sera cassé, le laisser aux arrêts.	5	P9848	C35962
213	Expédié à Calais, il promet de ne pas se marier sans la permission du Conseil.	5	P9848	C35970
213	Lettre du sieur Silly de Louvigny, doyen d'Abbeville, au sujet de son frère.	5	P9848	C35972
213	Enseigne de la compagnie de Le Meyrat, remplacé par le sieur de Bourges.	5	P9848	C35965
213	Demande à épouser la demoiselle Ferrand,M. de La Galissonnière s'est opposé à ce mariage.	5	P9848	C35963
213	Son mariage avec la veuve Ferrand est autorisé.	5	P9848	C35973
213	Le Conseil lui accorde la permission de retourner de Calais à Rochefort.	5	P9848	C35971
214	Doyen de la cathédrale d'Abbeville, est intervenu auprès du Conseil pour faire autorisé le mariage de son frère.	5	P9848	C35964
213	Intendant au Canada, de 1665 à 1672. Fait construire un vaisseau au Canada.	1	P9999	C36486
213	Intendant au Canada, de 1665 à 1672. Fait construire un vaisseau au Canada.	1	P9999	C36487
213	Intendant au Canada, de 1665 à 1672. Fait construire un vaisseau au Canada.	1	P9999	C36488
219	Commissaire de la Marine. Chargé d'instruire le procès des matelots déserteurs.	1	P10477	C38097
219	Doit enrôler des matelots.	1	P10477	C38098
219	Doit enrôler des matelots.	1	P10477	C38099
219	Doit enrôler des matelots.	1	P10477	C38100
281	Baron, seigneur de Montfabien, conseiller du Roi. Lieutenant général de l'Amirauté des îles de Saintonge au siège de Marennes.	1	P8227	C29223
96	Nommé écrivain.	1	P1687	C6184
98	En mésintelligence avec le chevalier de Noailles.	1	P961	C4130
221		1	P2699	N5943
128	Lieutenant de Marine à Rochefot. Accusé par le juge de LA Tremblade, il l'accuse à son tour.	1	P3467	C12436
50	Commande le vaisseau l'Apollon.	3	P3467	C12435
138	Associé de Garnier dans un marché désavantageux pour le Roi.	1	P4098	C15083
104	Ecrivain sur le Paon. Réclame ses appointements.	4	P4098	C15084
145	On a passé avec lui un marché désavantageux, le 30 novembre 1686.	1	P4592	C17168
71	Garnier et sa fille obtiennent le passage pour Saint Domingue.	3	P4592	C17166
71	Maître entretenu de Rochefort a un procès avec un procureur de la ville.	3	P4592	C17167
130	Acquéreur des bois du Duc de Montemart.	7	P4592	C17165
91	Pilote entretenu s’est acquis une connaissance parfaite de l’entrée de Cayenne. l’embarquer comme pilote sur la flûte la Charente. Il cherchera avec la chaloupe de cette flûte une passe signalée par Resen sous le vent d’un endroit appelé l’enfant perdu.	8	P4592	C17169
161	Nommé écrivain.	1	P5954	C21914
171	A fait un rapport sur les revues de troupes qui se font mal.	1	P6449	C23174
173	Jeune pilote entretenu des galères.	1	P6552	C23497
177	Aux galères de Marseille. L'évêque d'Agen demande la grâce de ce forçat.	1	P6838	C24459
177	Difficultés pour la coupe des bois dans la forêt de Sault.	1	P6840	C24461
180	Travaille à la conversion des Turcs sur les galères de Marseille.	1	P7018	C25754
181	Nommé Prévôt des galères à Marseille.	1	P7062	C25871
182	Sera payé de ses appointements de février.	1	P7278	C26489
191	Sa mort. Service religieux à bord des galères.	1	P7980	C28572
191	Seignelay demande son argenterie et fait vendre ses meubles.	1	P7980	C28573
193		1	P8168	N18861
193	Doit faire sortir les galères de Rochefort le 1er avril 1690.	1	P8168	C29144
193	Reçoit l'ordre de partir immédiatement avec ses galères et de rejoindre l'armée navale.	1	P8168	C29145
280	En outre, M. Louis Delavaud a extrait tous les passages relatifs au Protestantisme épars dans les Dépêches de la Cour de 1688 à 1697 et les a publiés dans le bulletin historique de la société du protestantisme français. 1881. pages 163 et 317.	1	P8224	C29220
205	Cet officier sera emprisonné et son procès sera fait par les officiers de la sénéchaussée de Marseille.	1	P9262	C33581
218	S'entendra avec Bégon pour la fonte des canons.	1	P10428	C37994
218	S'entendra avec Bégon pour la fonte des canons.	1	P10428	C37995
218	S'entendra avec Bégon pour la fonte des canons.	1	P10428	C37996
218	Remettra à l'hotesse de la Treille, à Toulon, les sommes retenues sur les appointements des officiers qui lui doivent.	1	P10428	C37992
218	Remettra à l'hotesse de la Treille, à Toulon, les sommes retenues sur les appointements des officiers qui lui doivent.	1	P10428	C37993
196	A envoyé 50 canonniers à Lisbonne.	2	P10428	C37984
196	A envoyé 50 canonniers à Lisbonne.	2	P10428	C37985
196	A jugé une contestation existant entre les ports de Rochefort et de Brest, au sujet d'une levée faite à Toulon. Rochefort doit à Brest la somme de 3600 livres.	2	P10428	C37986
196	A jugé une contestation existant entre les ports de Rochefort et de Brest, au sujet d'une levée faite à Toulon. Rochefort doit à Brest la somme de 3600 livres.	2	P10428	C37987
196	Lui envoyé les rôles des équipages des vaisseaux du port de Rochefort qui doivent désarmer à Toulon.	2	P10428	C37990
196	Etat des décomptes qui sont dûs aux équipages des vaisseaux de Rochefort désarmés à Toulon.	2	P10428	C37989
196	Demande une quantité considérable de toile, à cause des armements qu'il fait à Toulon.	2	P10428	C37988
196	M. de Vauvré qui, en Provence, trouve le moyen de faire avoir de l'argent à ceux qui veulent acheter des charges de garde-côtes.	2	P10428	C37991
220	Critique le marché relatif à la robe des forçats.	1	P10639	C38597
88	Se plaint de sa famille qui l'a prise en haine, à cause de sa conversion.	1	P24	C232
89	Fournisseur de mâts.	1	P98	C570
89	L'obliger à augmenter sa fourniture de mâts.	1	P98	C571
89	L'obliger à augmenter sa fourniture de mâts.	1	P98	C572
92	Agée de cinq à six ans. Délaissée par ses parents, élevée dans un couvent de La Rochelle. Le Roi lui accorde une pension.	1	P354	C2455
93	Femme du sieur Brunet de Limouillet. Demande à reprendre la dot de sa fille sortie du royaume avec son mari le sieur de La Bruchardière.	1	P387	C2515
94	Sieur de La Bruchardière, sorti du royaume avec sa femme. Etat de ses biens situés à Lagord, près de La Rochelle.	1	P495	C2790
94	Débiteur de la duchesse de Saint Simon.	1	P495	C2786
11	Pilote. Si on n’a pas besoin de lui pour le voyage du Canada, le laisser embarquer sur la Dryage, aux frais de la Compagnie des Indes.	6	P495	C2788
11	Commis du manutentionnaire, calomnié par Pontlevé.	6	P495	C2782
9	De Mahury, certificat de cadet des colonies.	7	P495	C2785
14	Ecrivain, a la permission de se marier.	7	P495	C2787
14	Sera passager sur la Gironde pour Cayenne.	7	P495	C2789
9	De Mahury, admis dans la compagnie des cadets, nommé anspessade, nommé caporal, nommé sergent.	7	P495	C2784
9	Conseiller au conseil supérieur de Cayenne, a envoyé à M. Fagon douze flacons de baume de copahu.	8	P495	C2783
94	Garde de la Marine. A conduite des matelots hollandais en Provence.	1	P596	C3028
94	Garde de la Marine. A conduite des matelots hollandais en Provence.	1	P596	C3029
95	Jeune fille protestante. L'envoyer à Saumur.	1	P1651	C5930
95	Mademoiselle Thaumeur porte plainte contre lui.	1	P1651	C5931
100		1	P1185	N2641
100		1	P1185	N2642
100		1	P1185	N2643
100		1	P1185	N2644
100		1	P1185	N2645
100	Nouvelle convertie. En prison à Angers. Son beau-frère sollicite sa liberté ; elle ne lui est pas accordée.	1	P1255	C4920
100	Sarah Bouffard, âgée de 17 ans, est envoyée dans la maison des nouvelles catholiques de Pons ; sa sœur Jeanne, âgée de 8 ans, sera aussi placée dans un couvent.	1	P1255	C4921
105	Perruquier à La Rochelle. Persécuté par sa femme.	1	P1853	C6593
105	Perruquier à La Rochelle. Lui faire rendre justice.	1	P1853	C6592
106	Propriétaire du fief et moulin de Loire et d'une partie des cabanes et marais de Ciré, Ardillières et Rochefort. Fugitif.	1	P1922	C6754
107	Capitaine au régiment de Champagne. Ses violences vis-à-vis des habitants du village de Bosquet.	1	P1981	C6867
108	A créé à Québec une manufacture de briques. Demande des ouvriers de France. Lui en envoyer.	1	P2009	C7092
108	A créé à Québec une manufacture de briques. Demande des ouvriers de France. Lui en envoyer.	1	P2009	C7093
108	Commande le Gaillard.	1	P2009	C7094
108	Intendant du Canada. N'a pas reçu les munitions annoncées.	1	P2009	C7098
108	Demande des munitions de guerrre.	1	P2009	C7095
108	Demande des munitions de guerrre.	1	P2009	C7096
108	Demande des munitions de guerrre.	1	P2009	C7097
42		9	P2009	N4331
42		9	P2009	N4332
42		9	P2009	N4333
111	Reçoit une gratification de 2000 livres.	1	P2188	C7664
111	Reçoit une gratification de 2000 livres.	1	P2188	C7665
111	Reçoit une gratification de 2000 livres.	1	P2188	C7666
116	Détenu au château de Lourdes, paiera la nourriture.	1	P2700	C10077
120	Nommé lieutenant de la compagnie de Mortagne.	1	P2824	C10435
119	Se plaint à Louvois des violences des soldats du régiment de Champagne.	1	P2983	C10957
121	Capitaine au régiment des milices de Fontenay. S'est plaint à Louvois d'être retenu aux arrêts depuis 3 mois.	1	P3102	C11306
85	Ancien secrétaire du Roi, recevra des tailles du Comté de Palluau, offre de fournir des farines.	7	P3102	C11305
85	Fournit la farine à 14 livres 10 sol le quintal compris le baril.	7	P3102	C11307
85	Adjudicataire avec le sieur Bonneau de la fourniture de 7614 quintaux de farine à envoyer aux colonies pour la subsistance des troupes.	7	P3102	C11304
85	Marché passé pour la fourniture de 3000 quintaux de farine pour les îles.	7	P3102	C11308
122	Habitant Québec, a créé une manufacture de briques. Demande des ouvriers, lui en envoyer.	1	P3176	C11463
128	Les contestations avec les créanciers du sieur de Chaban, son beau-frère fugitif.	1	P3421	C12303
129	Envoyé pour surveiller les travaux des fortifications de La Rochelle. Seignelay dit : C'est un gentilhomme pour qui j'ai beaucoup d'estime et de considération.	1	P3541	C12716
129	Pontchartrain prie Bégon d'acheter un cheval d'Espagne au major de La Rochelle pour le sieur Dubouchet.	1	P3541	C12720
130	Pontchartrain prie Bégon d'acheter un cheval d'Espagne au major de La Rochelle pour le sieur Dubouchet.	1	P3541	C12721
130	Inspecteur des haras.	1	P3541	C12717
130	Pontchartrain lui expédie une voiture de chevaux pour servir d'étalons dans les haras de l'Aunis.	1	P3541	C12719
130	Demande la place de sous-intendant des haras pour son gendre.	1	P3541	C12714
130	Lettre sur le service des haras.	1	P3541	C12718
66	Directeur des haras, sa taxe a été modérée des deux tiers.	2	P3541	C12715
66	Se plaint des gardes qui soignent mal les étalons. Bégon n'est pas assez sévère.	2	P3541	C12723
66	Apporte toute l'attention et toute la sévérité convenables au bon entretien des étalons.	2	P3541	C12713
